2011.12.14,00:00,1.30184,1.30638,1.29481,1.29846,276866
2011.12.15,00:00,1.29847,1.30496,1.29569,1.30288,249412
2011.12.16,00:00,1.30287,1.30840,1.29961,1.30443,228644
2011.12.18,00:00,1.30373,1.30420,1.30309,1.30357,6874
2011.12.19,00:00,1.30357,1.30407,1.29825,1.30058,246812
2011.12.20,00:00,1.30058,1.31315,1.29949,1.30862,249722
2011.12.21,00:00,1.30862,1.31893,1.30249,1.30356,270683
2011.12.22,00:00,1.30360,1.31189,1.30189,1.30541,227216
2011.12.23,00:00,1.30542,1.30945,1.30282,1.30477,182743
2011.12.25,00:00,1.30416,1.30428,1.30299,1.30406,3364
2011.12.26,00:00,1.30406,1.30814,1.30406,1.30471,54664
2011.12.27,00:00,1.30471,1.30830,1.30434,1.30679,164170
2011.12.28,00:00,1.30679,1.30792,1.29134,1.29243,225465
2011.12.29,00:00,1.29245,1.29637,1.28581,1.29520,252945
2011.12.30,00:00,1.29516,1.29981,1.29049,1.29578,209027
2012.01.01,00:00,1.29368,1.29519,1.29335,1.29445,1935
2012.01.02,00:00,1.29445,1.29639,1.29173,1.29364,65927
2012.01.03,00:00,1.29364,1.30758,1.29352,1.30537,273652
2012.01.04,00:00,1.30537,1.30726,1.28994,1.29304,284128
2012.01.05,00:00,1.29302,1.29434,1.27723,1.27915,326027
2012.01.06,00:00,1.27915,1.28121,1.26978,1.27186,276883
2012.01.08,00:00,1.26911,1.27059,1.26666,1.26784,14844
2012.01.09,00:00,1.26784,1.27850,1.26769,1.27722,284656
2012.01.10,00:00,1.27722,1.28172,1.27427,1.27528,303299
2012.01.11,00:00,1.27528,1.27893,1.26654,1.27214,311300
2012.01.12,00:00,1.27214,1.28442,1.26992,1.28203,353143
2012.01.13,00:00,1.28199,1.28778,1.26287,1.26772,319468
2012.01.15,00:00,1.26311,1.26555,1.26311,1.26474,11431
2012.01.16,00:00,1.26471,1.26873,1.26262,1.26659,236464
2012.01.17,00:00,1.26659,1.28042,1.26644,1.27460,292961
2012.01.18,00:00,1.27462,1.28676,1.27336,1.28636,303561
2012.01.19,00:00,1.28636,1.29719,1.28388,1.29611,289060
2012.01.20,00:00,1.29609,1.29855,1.28894,1.29308,243227
2012.01.22,00:00,1.28761,1.28943,1.28758,1.28871,7903
2012.01.23,00:00,1.28865,1.30523,1.28828,1.30240,228176
2012.01.24,00:00,1.30241,1.30592,1.29530,1.30347,242001
2012.01.25,00:00,1.30347,1.31202,1.29307,1.31054,267183
2012.01.26,00:00,1.31054,1.31795,1.30893,1.30895,270106
2012.01.27,00:00,1.30879,1.32304,1.30774,1.32158,273170
2012.01.29,00:00,1.32192,1.32254,1.32055,1.32058,7396
2012.01.30,00:00,1.32068,1.32097,1.30791,1.31380,296725
2012.01.31,00:00,1.31380,1.32123,1.30431,1.30754,312889
2012.02.01,00:00,1.30756,1.32174,1.30260,1.31701,300420
2012.02.02,00:00,1.31692,1.31966,1.30864,1.31356,276509
2012.02.03,00:00,1.31356,1.31913,1.30680,1.31563,257528
2012.02.05,00:00,1.31110,1.31303,1.31110,1.31240,9668
2012.02.06,00:00,1.31240,1.31411,1.30277,1.31179,263174
2012.02.07,00:00,1.31179,1.32692,1.30889,1.32475,289049
2012.02.08,00:00,1.32473,1.32859,1.32183,1.32471,279831
2012.02.09,00:00,1.32472,1.33193,1.32269,1.32754,260594
2012.02.10,00:00,1.32752,1.32900,1.31561,1.31961,221989
2012.02.12,00:00,1.32042,1.32592,1.32016,1.32368,13567
2012.02.13,00:00,1.32398,1.32826,1.31483,1.31539,233263
2012.02.14,00:00,1.31543,1.32155,1.30801,1.31280,239326
2012.02.15,00:00,1.31281,1.31903,1.30441,1.30548,267780
2012.02.16,00:00,1.30548,1.31551,1.29751,1.31269,276843
2012.02.17,00:00,1.31269,1.31967,1.31149,1.31425,228072
2012.02.19,00:00,1.31795,1.32367,1.31733,1.32232,14600
2012.02.20,00:00,1.32232,1.32766,1.31823,1.32074,189847
2012.02.21,00:00,1.32071,1.32926,1.31870,1.32482,266836
2012.02.22,00:00,1.32482,1.32638,1.32109,1.32550,223430
2012.02.23,00:00,1.32550,1.33779,1.32318,1.33739,222213
2012.02.24,00:00,1.33737,1.34857,1.33568,1.34461,224512
2012.02.26,00:00,1.34612,1.34787,1.34557,1.34674,11463
2012.02.27,00:00,1.34669,1.34676,1.33658,1.34073,270910
2012.02.28,00:00,1.34073,1.34795,1.33901,1.34781,275944
2012.02.29,00:00,1.34785,1.34853,1.33147,1.33238,283226
2012.03.01,00:00,1.33241,1.33556,1.32820,1.33263,255431
2012.03.02,00:00,1.33263,1.33326,1.31864,1.32003,227375
2012.03.04,00:00,1.31895,1.32049,1.31820,1.31851,8187
2012.03.05,00:00,1.31851,1.32386,1.31597,1.32230,239823
2012.03.06,00:00,1.32228,1.32256,1.31032,1.31194,261737
2012.03.07,00:00,1.31194,1.31638,1.30959,1.31406,229054
2012.03.08,00:00,1.31406,1.32910,1.31350,1.32712,229204
2012.03.09,00:00,1.32712,1.32718,1.30974,1.31227,215110
2012.03.11,00:00,1.30991,1.31245,1.30991,1.31220,5219
2012.03.12,00:00,1.31216,1.31724,1.30788,1.31696,217453
2012.03.13,00:00,1.31696,1.31902,1.30518,1.30788,239075
2012.03.14,00:00,1.30791,1.30900,1.30108,1.30204,231950
2012.03.15,00:00,1.30202,1.31176,1.30035,1.30765,226022
2012.03.16,00:00,1.30766,1.31869,1.30486,1.31732,194203
2012.03.18,00:00,1.31743,1.31867,1.31719,1.31760,7789
2012.03.19,00:00,1.31759,1.32628,1.31417,1.32292,180247
2012.03.20,00:00,1.32291,1.32516,1.31720,1.32380,197531
2012.03.21,00:00,1.32380,1.32844,1.31788,1.32173,209245
2012.03.22,00:00,1.32181,1.32544,1.31350,1.32044,233284
2012.03.23,00:00,1.32044,1.32919,1.31907,1.32684,206292
2012.03.25,00:00,1.32690,1.32839,1.32651,1.32823,8533
2012.03.26,00:00,1.32832,1.33674,1.31920,1.33566,220889
2012.03.27,00:00,1.33566,1.33846,1.33121,1.33288,207237
2012.03.28,00:00,1.33288,1.33727,1.32772,1.33254,222916
